USER               PID  %CPU %MEM      VSZ    RSS   TT  STAT STARTED      TIME COMMAND
ashishsingh        797   0.0  0.0 435304608    896   ??  S     9:07PM   0:01.75 /System/Library/PrivateFrameworks/MediaRemote.framework/Support/mediaremoteagent
ashishsingh        796   0.0  0.0 435320944   1984   ??  S     9:07PM   0:02.68 /usr/libexec/avconferenced
ashishsingh        779   0.0  0.0 435353392     16   ??  Ss    9:07PM   0:00.03 /System/Applications/Tips.app/Contents/PlugIns/TipsWidgetExtension.appex/Contents/MacOS/TipsWidgetExtension -LaunchArguments eyJzZXJ2aWNlTmFtZSI6ImNvbS5hcHBsZS50aXBzLldpZGdldCIsInR5cGUiOjEsImVuaGFuY2VkU2VjdXJpdHkiOmZhbHNlfQ==
ashishsingh        787   0.0  0.1 435414880   5840   ??  S     9:07PM  23:38.81 /System/Library/PrivateFrameworks/CoreSpeech.framework/corespeechd
ashishsingh        760   0.0  0.1 435363840   8720   ??  S     9:07PM   0:55.29 /System/Library/PrivateFrameworks/AssistantServices.framework/Versions/A/Support/assistantd
ashishsingh        759   0.0  0.1 435522800   4944   ??  S     9:07PM   0:18.95 /System/Library/CoreServices/WiFiAgent.app/Contents/MacOS/WiFiAgent
ashishsingh        750   0.0  0.0 435383792   3776   ??  Ss    9:07PM   0:04.65 /System/Library/CoreServices/Dock.app/Contents/XPCServices/com.apple.dock.extra.xpc/Contents/MacOS/com.apple.dock.extra
ashishsingh        743   0.0  0.0 435356576   4176   ??  S     9:07PM   0:04.47 /System/Library/PrivateFrameworks/FamilyCircle.framework/Versions/A/Resources/familycircled
ashishsingh        740   0.0  0.0 485700736    640   ??  S     9:07PM   0:00.15 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/151.0.7922.77/Helpers/chrome_crashpad_handler --monitor-self-annotation=ptype=crashpad-handler --database=/Users/ashishsingh/Library/Application Support/Google/Chrome/Crashpad --url=https://clients2.google.com/cr/report --annotation=channel= --annotation=plat=OS X --annotation=prod=Chrome_Mac --annotation=ver=151.0.7922.77 --handshake-fd=5
_nearbyd           728   0.0  0.0 435352560   2048   ??  Ss    9:07PM   0:11.63 /usr/libexec/nearbyd
ashishsingh        721   0.0  0.0 435564592   3792   ??  S     9:07PM  21:59.26 /usr/libexec/spotlightknowledged.updater -u
ashishsingh        717   0.0  0.1 435352896   7296   ??  S     9:07PM   0:12.49 /System/Library/PrivateFrameworks/IMCore.framework/imagent.app/Contents/MacOS/imagent
ashishsingh        716   0.0  0.0 435305040   1568   ??  S     9:07PM   0:00.50 /System/Library/PrivateFrameworks/CommunicationsFilter.framework/CMFSyncAgent
ashishsingh        711   0.0  0.1 435648768   4912   ??  Ss    9:07PM   3:41.14 /System/Library/ExtensionKit/Extensions/WallpaperAerialsExtension.appex/Contents/MacOS/WallpaperAerialsExtension -LaunchArguments eyJzZXJ2aWNlTmFtZSI6ImNvbS5hcHBsZS53YWxscGFwZXIuZXh0ZW5zaW9uLmFlcmlhbHMiLCJ0eXBlIjoxLCJlbmhhbmNlZFNlY3VyaXR5IjpmYWxzZX0=
ashishsingh        697   0.0  0.0 435352752   1440   ??  S     9:07PM   0:00.61 /System/Library/PrivateFrameworks/AMPDevices.framework/Versions/A/Support/AMPDeviceDiscoveryAgent --launchd
_oahd              709   0.0  0.0 435306000    272   ??  Ss    9:07PM   0:00.23 /usr/libexec/rosetta/oahd
ashishsingh        695   0.0  0.0 435341392   3568   ??  S     9:07PM   0:08.89 /System/Library/PrivateFrameworks/ViewBridge.framework/Versions/A/XPCServices/ViewBridgeAuxiliary.xpc/Contents/MacOS/ViewBridgeAuxiliary
ashishsingh        693   0.0  0.0 435580704   3216   ??  S     9:07PM   0:04.18 /System/Library/CoreServices/AccessibilityUIServer.app/Contents/MacOS/AccessibilityUIServer
root               692   0.0  0.0 435306688     48   ??  Ss    9:07PM   0:00.39 automountd
root               685   0.0  0.1 435317712   4816   ??  Ss    9:07PM   0:49.94 /usr/sbin/filecoordinationd
ashishsingh        679   0.0  0.0 435396752   3504   ??  S     9:07PM   0:57.75 /System/Library/CoreServices/WallpaperAgent.app/Contents/MacOS/WallpaperAgent
ashishsingh        669   0.0  0.0 435340960   2064   ??  S     9:07PM   0:12.47 /System/Library/CoreServices/lockoutagent
ashishsingh        667   0.0  0.0 435341856   3264   ??  S     9:07PM   0:03.25 /usr/libexec/ContinuityCaptureAgent server
ashishsingh        663   0.0  0.1 435363728   7152   ??  S     9:07PM   0:27.93 /usr/sbin/usernoted
ashishsingh        671   0.0  0.1 435408640   4896   ??  S     9:07PM   0:42.52 /System/Library/CoreServices/Dock.app/Contents/MacOS/Dock
_ctkd              661   0.0  0.0 435305408   1248   ??  Ss    9:07PM   0:00.18 /System/Library/Frameworks/CryptoTokenKit.framework/ctkd -st
ashishsingh        649   0.0  0.1 435592784   7184   ??  S     9:07PM   0:37.68 /usr/libexec/sharingd
ashishsingh        647   0.0  0.0 435364144     16   ??  S     9:07PM   0:00.35 /System/Library/Frameworks/ApplicationServices.framework/Versions/A/Frameworks/ATS.framework/Versions/A/Support/fontworker
ashishsingh        646   0.0  0.0 435347216   2864   ??  S     9:07PM   0:01.66 /System/Library/PrivateFrameworks/StatusKit.framework/StatusKitAgent
ashishsingh        645   0.0  0.1 435402976   9056   ??  R     9:07PM   0:52.68 /System/Library/PrivateFrameworks/ChronoCore.framework/Support/chronod
ashishsingh        644   0.0  0.0 435341088   2080   ??  S     9:07PM   0:20.91 /System/Library/Frameworks/ApplicationServices.framework/Frameworks/ATS.framework/Support/fontd
_appleevents       638   0.0  0.0 435305408    960   ??  S     9:07PM   0:02.60 /usr/sbin/distnoted agent
ashishsingh        637   0.0  0.1 435460368   7968   ??  S     9:07PM   0:30.79 /System/Library/PrivateFrameworks/IDS.framework/identityservicesd.app/Contents/MacOS/identityservicesd
ashishsingh        632   0.0  0.1 435351456   4672   ??  S     9:07PM   0:15.46 /usr/libexec/rapportd
ashishsingh        628   0.0  0.0 435339472   2640   ??  S     9:07PM   0:36.19 /usr/libexec/containermanagerd --runmode=agent --user-container-mode=current --bundle-container-mode=proxy --system-container-mode=none
ashishsingh        627   0.0  0.1 435424816   5216   ??  S     9:07PM   1:09.45 /System/Library/Frameworks/Accounts.framework/Versions/A/Support/accountsd
ashishsingh        626   0.0  0.1 435356592   5952   ??  S     9:07PM   0:24.17 /usr/libexec/lsd
ashishsingh        624   0.0  0.1 435352992   4544   ??  S     9:07PM   0:09.28 /System/Library/PrivateFrameworks/UserNotificationsCore.framework/Support/usernotificationsd
ashishsingh        622   0.0  0.0 435318240   4016   ??  S     9:07PM   0:03.07 /usr/libexec/pboard
ashishsingh        611   0.0  0.1 435343120   4208   ??  S     9:07PM   0:16.58 /usr/libexec/UserEventAgent (Aqua)
ashishsingh        606   0.0  0.1 435353136   5392   ??  S     9:07PM   0:30.36 /usr/libexec/secd
_spotlight         605   0.0  0.0 435305328    896   ??  S     9:07PM   0:02.61 /usr/sbin/distnoted agent
root               600   0.0  0.1 435341152   4704   ??  Ss    9:07PM   0:03.07 /System/Library/Frameworks/LocalAuthentication.framework/Support/coreauthd
root               582   0.0  0.0 435367760   2768   ??  Ss    9:07PM   0:18.55 /usr/libexec/searchpartyd
_audiomxd          580   0.0  0.0 435305520    672   ??  S     9:07PM   0:02.58 /usr/sbin/distnoted agent
_softwareupdate    567   0.0  0.0 435305776    880   ??  S     9:07PM   0:02.62 /usr/sbin/distnoted agent
root               568   0.0  0.0 435309248   2720   ??  Ss    9:07PM   0:00.45 /System/Library/CoreServices/Software Update.app/Contents/Resources/suhelperd
_locationd         565   0.0  0.0 435305152    944   ??  S     9:07PM   0:02.64 /usr/sbin/distnoted agent
_nsurlsessiond     563   0.0  0.0 435305712    960   ??  S     9:07PM   0:02.67 /usr/sbin/distnoted agent
_driverkit         560   0.0  0.0 435240096    784   ??  Ss    9:07PM   0:57.39 /System/Library/DriverExtensions/com.apple.AppleUserHIDDrivers.dext/com.apple.AppleUserHIDDrivers com.apple.driverkit.AppleUserHIDDrivers 0x100000d4e com.apple.AppleUserHIDDrivers
_driverkit         558   0.0  0.0 435240176    544   ??  Ss    9:07PM   0:00.05 /System/Library/DriverExtensions/com.apple.DriverKit-IOUserDockChannelSerial.dext/com.apple.DriverKit-IOUserDockChannelSerial com.apple.IOUserDockChannelSerial 0x100000d41 com.apple.DriverKit-IOUserDockChannelSerial
_appleevents       550   0.0  0.0 435342320   3984   ??  Ss    9:07PM   0:01.77 /System/Library/CoreServices/appleeventsd --server
_cmiodalassistants   547   0.0  0.0 435341168   2032   ??  Ss    9:07PM   0:00.62 /System/Library/Frameworks/CoreMediaIO.framework/Versions/A/Resources/UVCAssistant.systemextension/Contents/MacOS/UVCAssistant
_cmiodalassistants   546   0.0  0.0 435339856   1824   ??  Ss    9:07PM   0:00.12 /usr/libexec/cameracaptured
root               545   0.0  0.0 436579264    240   ??  Ss    9:07PM   0:00.81 /Library/PrivilegedHelperTools/com.docker.vmnetd
root               543   0.0  0.0 435302576     16   ??  Ss    9:07PM   0:00.02 /Library/PrivilegedHelperTools/com.bitgapp.eqmac.helper/Contents/MacOS/com.bitgapp.eqmac.helper
_coreaudiod        541   0.0  0.0 435389952   1680   ??  Ss    9:07PM   0:02.30 Core Audio Driver (eqMac.driver)
root               540   0.0  0.0 435310784   1408   ??  Ss    9:07PM   0:46.46 /usr/libexec/audioclocksyncd
_coreaudiod        539   0.0  0.0 435372192    416   ??  Ss    9:07PM   0:00.08 Core Audio Driver (ParrotAudioPlugin.driver)
_audiomxd          532   0.0  0.0 435341056   3120   ??  Ss    9:07PM   0:12.62 /usr/libexec/audiomxd
_coreaudiod        528   0.0  0.0 435411088   1680   ??  Ss    9:07PM   0:04.97 Core Audio Driver (MSTeamsAudioDevice.driver)
root               521   0.0  0.0 435341168   3632   ??  Ss    9:07PM   0:11.07 /usr/sbin/WirelessRadioManagerd
_cmiodalassistants   524   0.0  0.0 435341504   1808   ??  Ss    9:07PM   0:00.25 /usr/libexec/com.apple.cmio.videodriverkithostextension.systemextension/Contents/MacOS/com.apple.cmio.videodriverkithostextension
_cmiodalassistants   525   0.0  0.0 435344928   2240   ??  Ss    9:07PM   0:05.06 /usr/sbin/appleh13camerad
root               527   0.0  0.0 435306496    320   ??  Ss    9:07PM   0:02.40 /usr/sbin/mDNSResponderHelper
root               520   0.0  0.0 435342752   3888   ??  Ss    9:07PM   1:26.99 /System/Library/CoreServices/TimeMachine/backupd
_mdnsresponder     517   0.0  0.1 435438864   8352   ??  Ss    9:07PM   1:46.89 /usr/sbin/mDNSResponder
_coreaudiod        513   0.0  0.0 435305600    944   ??  S     9:07PM   0:02.69 /usr/sbin/distnoted agent
root               516   0.0  0.0 435342288   2480   ??  Ss    9:07PM   0:07.31 /System/Library/Frameworks/Security.framework/Versions/A/XPCServices/authd.xpc/Contents/MacOS/authd
root               511   0.0  0.1 435359968  11056   ??  Ss    9:07PM   3:30.49 /usr/libexec/airportd
_cmiodalassistants   493   0.0  0.0 435305616    960   ??  S     9:07PM   0:02.73 /usr/sbin/distnoted agent
root               469   0.0  0.0 435305408    896   ??  S     9:07PM   0:02.95 /usr/sbin/distnoted agent
root             73310   0.0  0.0 435300128   1584   ??  R     8:38PM   0:00.00 ps aux
_windowserver      448   0.0  0.0 435305280    960   ??  S     9:07PM   0:02.94 /usr/sbin/distnoted agent
root               443   0.0  0.0 435304800    464   ??  Ss    9:07PM   0:00.04 /usr/libexec/ApplicationFirewall/socketfilterfw
root               433   0.0  0.0 435345184   2864   ??  Ss    9:07PM   0:15.60 /usr/libexec/eligibilityd
_analyticsd        413   0.0  0.0 435350752   3184   ??  Ss    9:07PM   0:26.73 /System/Library/PrivateFrameworks/CoreAnalytics.framework/Support/analyticsd
_locationd         380   0.0  0.1 435372448   8544   ??  Ss    9:07PM   2:14.69 /usr/libexec/locationd
root               428   0.0  0.0 435352448   2784   ??  Ss    9:07PM   0:13.48 /usr/libexec/lsd runAsRoot
_nsurlsessiond     421   0.0  0.1 435356896   5424   ??  Ss    9:07PM   0:10.79 /usr/libexec/nsurlsessiond --privileged
root               422   0.0  0.0 435304432   2032   ??  Ss    9:07PM   0:25.39 /usr/libexec/apfsd
_coreaudiod        416   0.0  0.1 435382272   5408   ??  Ss    9:07PM  41:42.52 /usr/sbin/coreaudiod
_usbmuxd           377   0.0  0.0 435350672    416   ??  Ss    9:07PM   0:00.86 /System/Library/PrivateFrameworks/MobileDevice.framework/Versions/A/Resources/usbmuxd -launchd
_corespeechd       355   0.0  0.0 435335088     16   ??  Ss    9:07PM   0:00.03 /System/Library/PrivateFrameworks/CoreSpeech.framework/corespeechd_system
_timed             376   0.0  0.0 435340608   2528   ??  Ss    9:07PM   0:02.60 /usr/libexec/timed
_distnote          387   0.0  0.0 435305152   1840   ??  Ss    9:07PM   0:17.17 /usr/sbin/distnoted daemon
ashishsingh        406   0.0  0.1 435663792   7952   ??  Ss    9:07PM   3:08.03 /System/Library/CoreServices/loginwindow.app/Contents/MacOS/loginwindow console
root               347   0.0  0.0 435305184     16   ??  Ss    9:07PM   0:00.02 /usr/libexec/IOMFB_bics_daemon
root               395   0.0  0.0 435305728   2192   ??  Ss    9:07PM   0:09.33 /usr/libexec/usermanagerd -t 15
root               402   0.0  0.0 435380976   3504   ??  Ss    9:07PM   0:03.62 /System/Library/Frameworks/CoreMediaIO.framework/Versions/A/Resources/com.apple.cmio.registerassistantservice
root               340   0.0  0.0 435354448   3088   ??  Ss    9:07PM   0:11.84 /usr/sbin/systemstats --daemon
root               337   0.0  0.1 435350496   4352   ??  Ss    9:07PM   0:36.92 /System/Library/PrivateFrameworks/MediaRemote.framework/Support/mediaremoted
root               368   0.0  0.0 435306944   1392   ??  Ss    9:07PM   0:08.16 /usr/sbin/syslogd
root               344   0.0  0.0 435345200   3280   ??  Ss    9:07PM   0:25.10 /usr/libexec/configd
root               370   0.0  0.0 435339856   1488   ??  Ss    9:07PM   0:10.50 /usr/libexec/thermalmonitord
root               374   0.0  0.1 435508592   4576   ??  Ss    9:07PM   0:34.72 /System/Library/PrivateFrameworks/ApplePushService.framework/apsd
root               383   0.0  0.0 435301120    128   ??  Ss    9:07PM   0:00.22 autofsd
root               393   0.0  0.0 435305168    208   ??  Ss    9:07PM   0:01.02 /usr/sbin/KernelEventAgent
root               397   0.0  0.1 435377024   6592   ??  Ss    9:07PM   2:24.29 /usr/sbin/bluetoothd
root               378   0.0  0.0 435342032   2864   ??  Ss    9:07PM   0:16.85 /usr/sbin/securityd -i
root               351   0.0  0.0 435340208    192   ??  Ss    9:07PM   0:00.71 /usr/libexec/remoted
root               384   0.0  0.1 435351984  12528   ??  Ss    9:07PM   1:58.32 /usr/libexec/dasd
root               357   0.0  0.0 435305152    272   ??  Ss    9:07PM   0:02.98 /usr/libexec/watchdogd
root               372   0.0  0.0 435370288   1856   ??  Ss    9:07PM   0:00.80 /usr/libexec/xprotectd
root               401   0.0  0.0 435306800   1072   ??  Ss    9:07PM   0:01.13 /usr/libexec/AirPlayXPCHelper
root               391   0.0  0.0 435305104   1936   ??  Ss    9:07PM   0:01.80 /System/Library/CoreServices/logind
root               334   0.0  0.1 435354288   4560   ??  Ss    9:07PM   0:22.14 /usr/libexec/UserEventAgent (System)
root               385   0.0  0.0 435340624   1696   ??  Ss    9:07PM   0:00.12 /usr/libexec/corerepaird
root               363   0.0  0.0 435344560   1776   ??  Ss    9:07PM   0:01.28 /usr/libexec/kernelmanagerd
_networkd          470   0.0  0.1 435358896   6752   ??  Ss    9:07PM   1:10.20 /usr/libexec/symptomsd
ashishsingh      73309   0.0  0.1 435238832   7040   ??  R     8:38PM   0:00.05 /System/Library/PrivateFrameworks/DoNotDisturbServer.framework/Support/donotdisturbd
ashishsingh      73300   0.0  0.1 435360480   7680   ??  S     8:38PM   0:00.10 /System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared -s mdworker -c MDSImporterWorker -m com.apple.mdworker.shared
ashishsingh      73299   0.0  0.1 435361216   7536   ??  S     8:38PM   0:00.11 /System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared -s mdworker -c MDSImporterWorker -m com.apple.mdworker.shared
root             73287   0.0  0.1 435341120   6688   ??  Ss    8:38PM   0:00.10 /usr/libexec/biometrickitd --launchd
ashishsingh      73286   0.0  0.1 435340704   9040   ??  U     8:38PM   0:00.15 /System/Library/Frameworks/LocalAuthentication.framework/Support/coreauthd
ashishsingh      73285   0.0  0.1 435353712  11120   ??  S     8:38PM   0:00.20 /System/Library/Frameworks/CryptoTokenKit.framework/ctkd -tw
_fpsd            73284   0.0  0.1 410166448   5776   ??  Ss    8:38PM   0:00.10 /System/Library/PrivateFrameworks/CoreADI.framework/adid
ashishsingh      73283   0.0  0.1 435348240   7920   ??  S     8:38PM   0:00.33 /System/Library/PrivateFrameworks/AuthKit.framework/Versions/A/Support/akd
ashishsingh      73280   0.0  0.1 435341744   4400   ??  S     8:38PM   0:00.13 /System/Library/PrivateFrameworks/AssetCacheServices.framework/Versions/A/XPCServices/AssetCacheLocatorService.xpc/Contents/MacOS/AssetCacheLocatorService -a
ashishsingh      73279   0.0  0.1 435304592   6048   ??  S     8:38PM   0:00.09 /System/Library/PrivateFrameworks/PhotoAnalysis.framework/Versions/A/Support/photoanalysisd
ashishsingh      73278   0.0  0.2 435463600  12992   ??  S     8:38PM   0:01.19 /System/Library/PrivateFrameworks/MediaStream.framework/Versions/A/Support/mstreamd
ashishsingh      73276   0.0  0.1 435348528  11744   ??  S     8:38PM   0:00.39 cloudphotod
ashishsingh      73275   0.0  0.0 435366736   2080   ??  Ss    8:38PM   0:00.02 /System/Library/Frameworks/NetFS.framework/Versions/A/XPCServices/PlugInLibraryService.xpc/Contents/MacOS/PlugInLibraryService
ashishsingh      73274   0.0  0.1 435341904   7696   ??  S     8:38PM   0:00.18 /System/Library/CoreServices/ScopedBookmarkAgent
ashishsingh      73273   0.0  0.1 435360256   7488   ??  S     8:38PM   0:00.13 /System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared -s mdworker -c MDSImporterWorker -m com.apple.mdworker.shared
ashishsingh      73268   0.0  0.2 435364608  18096   ??  S     8:38PM   0:01.32 /System/Library/PrivateFrameworks/PhotoLibraryServices.framework/Versions/A/Support/photolibraryd
ashishsingh      73267   0.0  0.1 435360576   7088   ??  S     8:38PM   0:00.10 /System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared -s mdworker -c MDSImporterWorker -m com.apple.mdworker.shared
ashishsingh      73253   0.0  0.1 435340192   5200   ??  S     8:38PM   0:00.08 /System/Library/PrivateFrameworks/CoreFollowUp.framework/Versions/A/Support/followupd
ashishsingh      73252   0.0  0.1 435345856   6336   ??  S     8:38PM   0:00.21 /System/Library/PrivateFrameworks/CloudSubscriptionFeatures.framework/FeatureAccessAgent
ashishsingh      73250   0.0  0.1 435316864   5920   ??  S     8:38PM   0:00.06 /usr/libexec/neagent
ashishsingh      73249   0.0  0.1 435340528   5648   ??  S     8:38PM   0:00.12 /System/Library/PrivateFrameworks/AXAssetLoader.framework/Support/axassetsd
ashishsingh      73248   0.0  0.1 435317776  10816   ??  S     8:38PM   0:00.24 /usr/libexec/pkd
ashishsingh      73247   0.0  0.1 435370128   7968   ??  Ss    8:38PM   0:00.04 /System/Library/Frameworks/AudioToolbox.framework/XPCServices/com.apple.audio.SandboxHelper.xpc/Contents/MacOS/com.apple.audio.SandboxHelper
ashishsingh      73241   0.0  0.1 435370048   7968   ??  Ss    8:38PM   0:00.08 /System/Library/Frameworks/AudioToolbox.framework/XPCServices/com.apple.audio.SandboxHelper.xpc/Contents/MacOS/com.apple.audio.SandboxHelper
ashishsingh      73239   0.0  0.1 435339856   5184   ??  S     8:38PM   0:00.16 /System/Library/PrivateFrameworks/CoreAnalytics.framework/Support/analyticsagent
ashishsingh      73238   0.0  0.1 435306768   4944   ??  S     8:38PM   0:00.10 /System/Library/PrivateFrameworks/CommerceKit.framework/Versions/A/Resources/commerce
root             73231   0.0  0.0 435341488   3424   ??  Ss    8:38PM   0:00.02 /usr/libexec/sandboxd
ashishsingh      73227   0.0  0.1 435306528   4496   ??  S     8:38PM   0:00.07 /usr/libexec/assessmentagent
ashishsingh      73225   0.0  0.0 435366480   2096   ??  Ss    8:38PM   0:00.01 /System/Library/Frameworks/NetFS.framework/Versions/A/XPCServices/PlugInLibraryService.xpc/Contents/MacOS/PlugInLibraryService
ashishsingh      73224   0.0  0.2 435370784  19520   ??  S     8:38PM   0:00.29 /usr/libexec/GamePolicyAgent
root             73222   0.0  0.1 435307424   5600   ??  Ss    8:38PM   0:00.17 /System/Library/PrivateFrameworks/Ecosystem.framework/Support/ecosystemd
root             73221   0.0  0.1 435340608   5152   ??  Ss    8:38PM   0:00.10 /System/Library/PrivateFrameworks/EcosystemAnalytics.framework/Support/ecosystemanalyticsd
ashishsingh      73219   0.0  0.1 435351872   9648   ??  S     8:38PM   0:00.20 /System/Library/Frameworks/AudioToolbox.framework/AudioComponentRegistrar
ashishsingh      73218   0.0  0.1 435359936   7120   ??  S     8:38PM   0:00.19 /System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared -s mdworker -c MDSImporterWorker -m com.apple.mdworker.shared
ashishsingh      73217   0.0  0.1 435346176   7776   ??  S     8:38PM   0:00.19 /System/Library/PrivateFrameworks/CommunicationTrust.framework/Support/communicationtrustd
ashishsingh      73216   0.0  0.1 435360304  12144   ??  S     8:38PM   0:00.39 /System/Library/PrivateFrameworks/CalendarDaemon.framework/Support/calaccessd
root             73215   0.0  0.1 435448080   5024   ??  S     8:37PM   0:00.08 /System/Library/PrivateFrameworks/ContextKit.framework/Versions/A/XPCServices/ContextService.xpc/Contents/MacOS/ContextService
ashishsingh      73211   0.0  0.1 435306128   4304   ??  S     8:37PM   0:00.06 /System/Library/Frameworks/FamilyControls.framework/Versions/A/FamilyControlsAgent
ashishsingh      73214   0.0  0.1 435341600   7936   ??  S     8:37PM   0:00.08 /System/Library/PrivateFrameworks/CoreRecents.framework/Versions/A/Support/recentsd
ashishsingh      73213   0.0  0.1 435342176   6144   ??  Ss    8:37PM   0:00.16 /System/Library/Frameworks/Speech.framework/Versions/A/XPCServices/localspeechrecognition.xpc/Contents/MacOS/localspeechrecognition
ashishsingh      73212   0.0  0.1 435347264   8496   ??  S     8:37PM   0:00.26 /System/Library/Frameworks/Contacts.framework/Support/postersyncd
ashishsingh      73210   0.0  0.1 435448224   5088   ??  S     8:37PM   0:00.08 /System/Library/PrivateFrameworks/ContextKit.framework/Versions/A/XPCServices/ContextService.xpc/Contents/MacOS/ContextService
ashishsingh      73209   0.0  0.1 435352624   9184   ??  S     8:37PM   0:00.04 /System/Library/PrivateFrameworks/Categories.framework/Versions/A/XPCServices/CategoriesService.xpc/Contents/MacOS/CategoriesService
ashishsingh      73205   0.0  0.2 435361376  17520   ??  S     8:37PM   0:00.49 /usr/libexec/knowledge-agent
ashishsingh      73204   0.0  0.1 435306256   4864   ??  S     8:37PM   0:00.10 /System/Library/Frameworks/ManagedSettings.framework/Versions/A/ManagedSettingsAgent
ashishsingh      73202   0.0  0.1 435346832   7040   ??  S     8:37PM   0:00.22 /usr/libexec/dmd
ashishsingh      73203   0.0  0.2 435361056  17680   ??  S     8:37PM   0:00.95 /System/Library/PrivateFrameworks/ScreenTimeCore.framework/Versions/A/ScreenTimeAgent
ashishsingh      73201   0.0  0.1 435341984   7728   ??  S     8:37PM   0:00.33 /System/Library/Frameworks/Translation.framework/translationd
ashishsingh      73200   0.0  0.1 435341264   5856   ??  Ss    8:37PM   0:00.14 /System/Library/Frameworks/Speech.framework/Versions/A/XPCServices/localspeechrecognition.xpc/Contents/MacOS/localspeechrecognition
ashishsingh      73199   0.0  0.1 435781392   8624   ??  S     8:37PM   0:02.64 /System/Library/PrivateFrameworks/SiriTTSService.framework/sirittsd
ashishsingh      73198   0.0  0.1 435414240   5328   ??  Ss    8:37PM   0:00.10 /System/Library/PrivateFrameworks/TelephonyUtilities.framework/XPCServices/com.apple.FaceTime.FTConversationService.xpc/Contents/MacOS/com.apple.FaceTime.FTConversationService
ashishsingh      73197   0.0  0.1 435357184   8992   ??  S     8:37PM   0:00.26 /System/Library/PrivateFrameworks/SyncedDefaults.framework/Support/syncdefaultsd
ashishsingh      73196   0.0  0.2 435417008  18704   ??  S     8:37PM   0:01.88 /System/Library/PrivateFrameworks/TelephonyUtilities.framework/callservicesd
ashishsingh      73195   0.0  0.3 435526832  24592   ??  S     8:37PM   0:00.41 /System/Library/CoreServices/CoreLocationAgent.app/Contents/MacOS/CoreLocationAgent
ashishsingh      73194   0.0  0.1 435395696  10256   ??  S     8:37PM   0:00.18 /System/Library/Frameworks/CoreTelephony.framework/Support/CommCenter -L
_networkd        73176   0.0  0.0 435339440   3840   ??  S     8:37PM   0:00.11 /usr/libexec/containermanagerd --runmode=agent --user-container-mode=current --bundle-container-mode=proxy --system-container-mode=none
_networkd        73175   0.0  0.1 435342576   5056   ??  S     8:37PM   0:00.17 /usr/libexec/trustd --agent
_networkd        73174   0.0  0.0 435305760   2112   ??  S     8:37PM   0:00.05 /usr/sbin/cfprefsd agent
_networkd        73173   0.0  0.1 435352384   5136   ??  S     8:37PM   0:00.07 /usr/libexec/secinitd
_cmiodalassistants 73172   0.0  0.0 435339712   3488   ??  S     8:37PM   0:00.05 /usr/libexec/containermanagerd --runmode=agent --user-container-mode=current --bundle-container-mode=proxy --system-container-mode=none
root             73171   0.0  0.0 435339200   3488   ??  S     8:37PM   0:00.06 /usr/libexec/containermanagerd --runmode=agent --user-container-mode=current --bundle-container-mode=proxy --system-container-mode=none
_cmiodalassistants 73168   0.0  0.1 435342464   5056   ??  S     8:37PM   0:00.10 /usr/libexec/trustd --agent
_networkd        73164   0.0  0.1 435418400  10016   ??  S     8:37PM   0:00.14 /System/Library/PrivateFrameworks/GeoServices.framework/Versions/A/XPCServices/com.apple.geod.xpc/Contents/MacOS/com.apple.geod
root             73166   0.0  0.0 435343424   3488   ??  Ss    8:37PM   0:00.06 /usr/libexec/containermanagerd_system --runmode=privileged --user-container-mode=current --bundle-container-mode=global --bundle-container-owner=_appinstalld --system-container-mode=none
_cmiodalassistants 73165   0.0  0.0 435304928   2144   ??  S     8:37PM   0:00.04 /usr/sbin/cfprefsd agent
_cmiodalassistants 73163   0.0  0.1 435352800   5136   ??  S     8:37PM   0:00.05 /usr/libexec/secinitd
root             73162   0.0  0.1 435352432   5168   ??  Ss    8:37PM   0:00.05 /usr/libexec/secinitd
_cmiodalassistants 73161   0.0  0.1 435417824   9712   ??  S     8:37PM   0:00.10 /System/Library/PrivateFrameworks/GeoServices.framework/Versions/A/XPCServices/com.apple.geod.xpc/Contents/MacOS/com.apple.geod
root             73160   0.0  0.1 435417712   9760   ??  S     8:37PM   0:00.10 /System/Library/PrivateFrameworks/GeoServices.framework/Versions/A/XPCServices/com.apple.geod.xpc/Contents/MacOS/com.apple.geod
ashishsingh      73159   0.0  0.1 435417872   9584   ??  S     8:37PM   0:00.26 /System/Library/PrivateFrameworks/GeoServices.framework/Versions/A/XPCServices/com.apple.geod.xpc/Contents/MacOS/com.apple.geod
ashishsingh      73157   0.0  0.1 435341008   6832   ??  S     8:37PM   0:00.89 /System/Library/PrivateFrameworks/ModelCatalogRuntime.framework/Versions/A/ModelCatalogAgent
